id,current_slug,new_code,new_slug,name_pl,name_en,category_name,primary_category_name,ean_standard,slug_collision_group,notes
deb780ee-daa8-4660-8e0e-4bd2a58d26bc,KIMCHI-5430,ADG-001530,pasta-sezamowa-tahini-300g-sesali,Pasta sezamowa Tahini 300g - Sesali,Tahini Sesame Paste 300g - Sesali,Pasty,Pasty,,,missing_ean_standard
76e666c6-c8db-441f-bc7b-618b47162cf4,KIMCHI-5431,ADG-001531,pasta-sezamowa-tahini-sloik-300g-sesali,Pasta sezamowa Tahini słoik 300g - Sesali,Tahini Sesame Paste Jar 300g - Sesali,Pasty,Pasty,,,missing_ean_standard
c1ae1962-12b1-49e8-9056-3d4d29ad3ed1,KIMCHI-5432,ADG-001532,chipsy-nori-olive-oil-4-5g-sen-soy,"Chipsy Nori Olive Oil 4,5g - Sen Soy",Chipsy Nori Olive Oil 4.5g - Sen Soy,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
934f25f6-b4f8-4953-a74a-f6d7879a1ea2,KIMCHI-5433,ADG-001533,chipsy-nori-olive-oil-24-szt-x-4-5g-sen-soy,"Chipsy Nori Olive Oil 24 szt x 4,5g - Sen Soy",Chipsy Nori Olive Oil 24 pcs x 4.5g - Sen Soy,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
e3b3b1a0-9e2a-41d5-ae29-9a707aebc623,KIMCHI-5434,ADG-001534,cerabarrier-moisture-active-cream-special-edition-50ml-30ml-zestaw-do-pielegnacji-twarzy-serum-w-kremie-i-toner-holika,"CeraBarrier Moisture Active Cream Special Edition 50ml + 30ml - zestaw do pielęgnacji twarzy, serum w kremie i toner Holika Holika",CeraBarrier Moisture Active Cream Special Edition 50ml + 30ml - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
95b61de9-7bf2-4fbc-b188-2252d35bd724,KIMCHI-5435,ADG-001535,cotton-bebe-perfumed-hand-cream-30ml-nawilzajacy-krem-do-rak-o-zapachu-bawelny-holika-holika,Cotton Bebe Perfumed Hand Cream 30ml - nawilżający krem do rąk o zapachu bawełny - Holika Holika,Cotton Bebe Perfumed Hand Cream 30ml - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
44f39104-3bcd-4d0a-9518-576f3508976f,KIMCHI-5436,ADG-001536,olejek-do-wcierania-na-bole-miesni-chlodzacy-10ml-hoe-hin,Olejek do wcierania na bóle mięśni chłodzący 10ml - Hoe Hin,Cooling Muscle Rub Oil 10ml - Hoe Hin,Syropy,Syropy,,,missing_ean_standard
12e80d3e-9d3a-4146-a049-88d59b0b5918,KIMCHI-5437,ADG-001537,olejek-do-wcierania-na-bole-miesni-chlodzacy-24ml-eagle-brand,Olejek do wcierania na bóle mięśni chłodzący 24ml - Eagle Brand,Cooling Muscle Rub Oil 24ml - Eagle Brand,Syropy,Syropy,,,missing_ean_standard
da0f598e-620c-450d-94d1-7c13ea3bacb9,KIMCHI-5438,ADG-001538,syrop-ziolowy-na-kaszel-177ml-sea-coconut-brand,Syrop ziołowy na kaszel 177ml - Sea Coconut Brand,Herbal Cough Syrup 177ml - Sea Coconut Brand,Syropy,Syropy,,,missing_ean_standard
39e67c30-f7f0-4eef-be26-fbcec1d14cfa,KIMCHI-5439,ADG-001539,tradycyjny-azjatycki-srodek-na-bole-miesni-i-stawow-60ml-yulin,Tradycyjny azjatycki środek na bóle mięśni i stawów 60ml - Yulin,Traditional Asian Muscle and Joint Pain Relief 60ml - Yulin,Syropy,Syropy,,,missing_ean_standard
ea96d761-baf6-4242-94a5-78469ec42c49,KIMCHI-5440,ADG-001540,freesia-blooming-perfumed-hand-cream-30ml-nawilzajacy-krem-do-rak-o-zapachu-frezji-holika-holika,Freesia Blooming Perfumed Hand Cream 30ml - nawilżający krem do rąk o zapachu frezji - Holika Holika,Freesia Blooming Perfumed Hand Cream 30ml - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
a9782f06-5574-4fed-9056-c1c458364976,KIMCHI-5442,ADG-001541,laundry-clean-perfumed-hand-cream-30ml-nawilzajacy-krem-do-rak-o-zapachu-czystego-prania-holika-holika,Laundry Clean Perfumed Hand Cream 30ml - nawilżający krem do rąk o zapachu czystego prania - Holika Holika,Laundry Clean Perfumed Hand Cream 30ml - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
b53d1f02-0156-4134-9c42-fe74b45c5803,KIMCHI-5443,ADG-001542,rainy-rose-tree-perfumed-hand-cream-30ml-nawilzajacy-krem-do-rak-o-zapachu-rozy-holika-holika,Rainy Rose Tree Perfumed Hand Cream 30ml - nawilżający krem do rąk o zapachu róży - Holika Holika,Rainy Rose Tree Perfumed Hand Cream 30ml - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
e5381192-8a60-4ee7-b611-6e9e18b09f5d,KIMCHI-5444,ADG-001543,bouncing-petit-bb-30-ml-rewitalizujacy-krem-bb-dla-skory-dojrzalej-holika-holika,Bouncing Petit BB 30 ml - rewitalizujący krem BB dla skóry dojrzałej - Holika Holika,Bouncing Petit BB 30 ml - Revitalizing BB Cream for Mature Skin - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
f5a78a53-30c5-4a7d-9e4c-76319780c530,KIMCHI-5445,ADG-001544,the-real-gel-mask-collagen-35g-hydrozelowa-maska-calonocna-poprawiajaca-elastycznosc-holika-holika,The Real Gel Mask Collagen 35g - hydrożelowa maska całonocna poprawiająca elastyczność - Holika Holika,The Real Gel Mask Collagen 35g - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
2449f337-98b8-48a8-af10-a75a74c0b049,KIMCHI-5446,ADG-001545,the-real-gel-mask-cica-35g-hydrozelowa-maska-calonocna-doglebnie-kojaca-holika-holika,The Real Gel Mask CICA 35g - hydrożelowa maska całonocna dogłębnie kojąca - Holika Holika,The Real Gel Mask CICA 35g - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
dc9bb38b-3cb1-401c-9e0f-ad8af802bd79,KIMCHI-5447,ADG-001546,the-real-gel-mask-hyaluronic-35g-hydrozelowa-maska-dla-suchej-i-odwodnionej-skory-holika-holika,The Real Gel Mask Hyaluronic 35g - hydrożelowa maska dla suchej i odwodnionej skóry - Holika Holika,The Real Gel Mask Hyaluronic 35g - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
6c3ac270-eefb-4c9c-8777-c8aae942c136,KIMCHI-5448,ADG-001547,the-real-gel-mask-glutathione-35g-hydrozelowa-maska-calonocna-przywracajaca-blask-holika-holika,The Real Gel Mask Glutathione 35g - hydrożelowa maska całonocna przywracająca blask - Holika Holika,The Real Gel Mask Glutathione 35g - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
dd214412-72a5-48c9-a6d0-8af96e14c5c2,KIMCHI-5449,ADG-001548,aloe-99-soothing-gel-250ml-wielofunkcyjny-zel-aloesowy-do-twarzy-ciala-i-wlosow-holika-holika,"Aloe 99% Soothing Gel 250ml - wielofunkcyjny żel aloesowy do twarzy, ciała i włosów - Holika Holika","Aloe 99% Soothing Gel 250ml - multifunctional aloe gel for face, body, and hair - Holika Holika",Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
2cafcfd0-c8e2-4a5c-8d44-a01c2b52b34d,KIMCHI-5450,ADG-001549,aloe-97-soothing-gel-lotion-intensive-moisturizing-240ml-intensywnie-nawilzajacy-aloesowy-balsam-do-ciala-holika-holika,Aloe 97% Soothing Gel Lotion Intensive Moisturizing 240ml - intensywnie nawilżający aloesowy balsam do ciała - Holika Holika,Aloe 97% Soothing Gel Lotion Intensive Moisturizing 240ml - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
5ad12147-8c27-425f-a503-711c2a89e59b,KIMCHI-5451,ADG-001550,aloe-facial-cleansing-foam-pianka-do-oczyszczania-twarzy-z-ekstraktem-z-aloesu-150ml-holika-holika,Aloe Facial Cleansing Foam Pianka do oczyszczania twarzy z ekstraktem z aloesu 150ml Holika Holika,Aloe Facial Cleansing Foam 150ml Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
3bf41da3-be08-4b66-aa9c-842cff3be645,KIMCHI-5452,ADG-001551,aloe-cica-waterproof-sunscreen-spf-50-pa-wodoodporny-zel-przeciwsloneczny-o-dzialaniu-kojacym-i-nawilzajacym-100ml,Aloe CICA Waterproof Sunscreen SPF 50+ PA++++ Wodoodporny żel przeciwsłoneczny o działaniu kojącym i nawilżającym 100ml Holika Holika,Aloe CICA Waterproof Sunscreen SPF 50+ PA++++ 100ml Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
b12ece9b-54ef-496e-ae41-a3baf5a56043,KIMCHI-5453,ADG-001552,chipsy-hi-tempura-algi-nori-w-tempurze-chili-and-lime-40g-tao-kae-noi,"Chipsy Hi Tempura, algi nori w tempurze chili & lime 40g - Tao Kae Noi","Chipsy Hi Tempura, Nori Seaweed in Chili & Lime Tempura 40g - Tao Kae Noi",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
9989a4cc-b93d-4e84-96ed-e67661426a5a,KIMCHI-5454,ADG-001553,aloe-soothing-jelly-mask-fresh-23ml-aloesowa-maseczka-do-twarzy-w-plachcie-holika-holika,Aloe Soothing Jelly Mask Fresh 23ml - Aloesowa maseczka do twarzy w płachcie - Holika Holika,Aloe Soothing Jelly Mask Fresh 23ml - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
5ea18cb6-8d6c-4c0e-ab74-65e64d36f1eb,KIMCHI-5455,ADG-001554,skin-and-good-cera-cream-gift-set-60ml-20-20-20-ceramidowy-zestaw-z-nawilzajacym-kremem-emulsja-i-tonerem-holika-holika,"Skin and Good Cera Cream gift set 60ml+20+20+20 - ceramidowy zestaw z nawilżającym kremem, emulsją i tonerem - Holika Holika","Skin and Good Cera Cream gift set 60ml+20+20+20 - moisturizing cream, emulsion, and toner set - Holika Holika",Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
0a9ef271-5f69-4db8-9941-6d1d87618605,KIMCHI-5456,ADG-001555,pure-essence-mask-sheet-avocado-23ml-nawilzajaca-i-przywracajaca-elastycznosc-maska-w-plachcie-z-ekstraktem-z-awokado,Pure Essence Mask Sheet - Avocado 23ml - nawilżająca i przywracająca elastyczność maska w płachcie z ekstraktem z awokado - Holika Holika,Pure Essence Mask Sheet - Avocado 23ml - moisturizing and elasticity restoring mask - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
aac891c6-a77c-451d-bb3f-bb894bd6a7ed,KIMCHI-5457,ADG-001556,pure-essence-mask-sheet-charcoal-23ml-maska-w-plachcie-z-weglem-aktywnym-do-skory-tlustej-i-problematycznej-holika,Pure Essence Mask Sheet - Charcoal 23ml - Maska w płachcie z węglem aktywnym do skóry tłustej i problematycznej - Holika Holika,Pure Essence Mask Sheet - Charcoal 23ml - mask for oily and problematic skin - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
47a99878-f9d0-4b87-b8d3-c01f0d97ba95,KIMCHI-5458,ADG-001557,pure-essence-mask-sheet-lemon-23ml-rozjasniajaca-i-redukujaca-wydzielanie-sebum-maska-w-plachcie-z-ekstraktem-z-cytryny,Pure Essence Mask Sheet - Lemon 23ml - rozjaśniająca i redukująca wydzielanie sebum maska w płachcie z ekstraktem z cytryny - Holika Holika,Pure Essence Mask Sheet - Lemon 23ml - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
995ed182-4ba0-47cb-a3a6-9d1815fce28a,KIMCHI-5459,ADG-001558,pure-essence-mask-sheet-pearl-23ml-przywracajaca-blask-maska-z-ekstraktem-z-perel-holika-holika,Pure Essence Mask Sheet - Pearl 23ml - przywracająca blask maska z ekstraktem z pereł - Holika Holika,Pure Essence Mask Sheet - Pearl 23ml - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
ecf0ed94-d37c-4807-8001-0cce6b954f11,KIMCHI-5460,ADG-001559,clearing-petit-bb-30ml-lekki-krem-bb-holika-holika,Clearing Petit BB 30ml - lekki krem BB - Holika Holika,Petit BB Cream 30ml - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
b48a12e2-ce25-4858-85aa-720a1731c9cd,KIMCHI-5461,ADG-001560,shimmering-petit-bb-30ml-rozswietlajacy-krem-bb-holika-holika,Shimmering Petit BB 30ml - rozświetlający krem BB - Holika Holika,Shimmering Petit BB 30ml - Illuminating BB Cream - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
c8b06e0a-b0cf-488a-8b10-e797d1149d03,KIMCHI-5462,ADG-001561,moisturizing-petit-bb-30ml-nawilzajacy-krem-bb-holika-holika,Moisturizing Petit BB 30ml - nawilżający krem BB - Holika Holika,Moisturizing Petit BB 30ml - moisturizing BB cream - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
ae4fe4e9-04e4-4d1d-becf-ec16718eef46,KIMCHI-5463,ADG-001562,aqua-petit-bb-30ml-lekki-krem-bb-z-ekstraktem-z-zielonej-herbaty-holika-holika,Aqua Petit BB 30ml - lekki krem BB z ekstraktem z zielonej herbaty - Holika Holika,Aqua Petit BB 30ml - Light BB Cream with Green Tea Extract - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
5edc5cbc-318e-45d2-873c-b6b522095bcc,KIMCHI-5464,ADG-001563,pure-essence-mask-sheet-acai-berry-23ml-antyoksydacyjna-maska-z-wyciagiem-z-jagod-acai-holika-holika,Pure Essence Mask Sheet Acai Berry 23ml - antyoksydacyjna maska z wyciągiem z jagód acai - Holika Holika,Pure Essence Mask Sheet Acai Berry 23ml - antioxidant mask with acai berry extract - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
db8f1717-1b14-47f4-ad49-f507112e8541,KIMCHI-5465,ADG-001564,danie-ramyun-volcano-carbonara-ogniscie-ostry-130g-paldo,"Danie Ramyun Volcano Carbonara, ogniście ostry 130g - Paldo","Volcano Carbonara Ramyun, Fiery Spicy 130g - Paldo",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
68acd3ab-26b5-4a5e-a731-588b125e5229,KIMCHI-5466,ADG-001565,danie-ramyun-volcano-carbonara-ogniscie-ostry-micha-105g-paldo,"Danie Ramyun Volcano Carbonara, ogniście ostry micha 105g - Paldo","Volcano Carbonara Ramyun, Fiery Spicy Bowl 105g - Paldo",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
e066c72c-ec20-49b9-8c1c-878db930b99d,KIMCHI-5467,ADG-001566,danie-ramyun-volcano-carbonara-ogniscie-ostry-4-x-130g-paldo,"Danie Ramyun Volcano Carbonara, ogniście ostry 4 x 130g - Paldo","Volcano Carbonara Ramyun, Fiery Spicy 4 x 130g - Paldo",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
f09e3096-2e2b-40b7-9351-b8129b5a837b,KIMCHI-5468,ADG-001567,koncentrat-bulionu-na-bazie-sosu-sojowego-do-zupy-ramen-shoyu-1kg-somi,Koncentrat bulionu na bazie sosu sojowego do zupy ramen Shoyu 1kg - Somi,Shoyu Soy Sauce Ramen Broth Concentrate 1kg - Somi,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
e5e42f39-6e21-454d-ac8e-d88e7900050b,KIMCHI-5469,ADG-001568,koncentrat-bulionu-kitano-miso-do-zupy-ramen-1kg-somi,Koncentrat bulionu Kitano miso do zupy ramen 1kg - Somi,Kitano Miso Ramen Broth Concentrate 1kg - Somi,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
f16d5764-edac-401d-bec5-5d444380cc8c,KIMCHI-5470,ADG-001569,weganski-koncentrat-paitan-v-bulionu-do-zupy-w-stylu-tonkotsu-ramen-1kg-somi,Wegański koncentrat Paitan V bulionu do zupy w stylu tonkotsu ramen 1kg - Somi,Somi Vegan Paitan V Broth Concentrate for Tonkotsu Ramen Style Soup 1kg,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
106632f1-0e15-4d07-bfb4-ce8498685acc,KIMCHI-5471,ADG-001570,koncentrat-bulionu-do-zupy-shio-ramen-1kg-somi,Koncentrat bulionu do zupy Shio ramen 1kg - Somi,Shio Ramen Broth Concentrate 1kg - Somi,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
ef58d297-33b1-40a0-9df8-f77ebb50e73c,KIMCHI-5472,ADG-001571,fasola-edamame-ziarna-soi-w-zalewie-400g-house-of-asia,"Fasola edamame, ziarna soi w zalewie 400g - House of Asia",Edamame Beans in Marinade 400g - House of Asia,Owoce / Marynowane warzywa,Owoce / Marynowane warzywa,,,missing_ean_standard
e53bdf74-8b8e-491b-bc24-5e516ab28ca5,KIMCHI-5473,ADG-001572,big-la-tiao-przekaska-hot-and-spicy-400g-wei-long,Big La Tiao przekąska Hot & Spicy 400g - Wei-Long,Big La Tiao Hot & Spicy Snack 400g - Wei-Long,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
d66f500b-5f1e-40a2-acfe-e9f8d534ee17,KIMCHI-5474,ADG-001573,cukierki-z-czerwonego-zen-szenia-geumsan-200g-hongsamin,Cukierki z czerwonego żeń-szenia GeumSan 200g - Hongsamin,Red Ginseng Candies GeumSan 200g - Hongsamin,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
23e0f93e-27e1-4331-8857-fd5e81b9f9da,KIMCHI-5475,ADG-001574,matcha-sproszkowana-zielona-herbata-w-puszce-30g-hamasa-en,"Matcha, sproszkowana zielona herbata w puszce 30g Hamasa-En","Matcha, Powdered Green Tea in Can 30g Hamasa-En",Herbaty,Herbaty,,,missing_ean_standard
e015b355-b5a8-42c1-9d01-4d06bc1a7408,KIMCHI-5476,ADG-001575,kimchi-mild-white-lagodne-300g-runoland,Kimchi Mild White łagodne 300g - Runoland,Kimchi Mild White 300g - Runoland,Kimchi,Kimchi,,,missing_ean_standard
f2223a24-1194-418a-8d97-e57b656dfc17,KIMCHI-5477,ADG-001576,sos-sriracha-mayo-ostry-215g-uni-eagle,"Sos Sriracha Mayo, ostry 215g - Uni-Eagle",Spicy Sriracha Mayo 215g - Uni-Eagle,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
ed6a2654-3f79-4f0d-b9b2-01189e5005c6,KIMCHI-5478,ADG-001577,chipsy-ziemniaczane-korean-kimchi-flavor-o-smaku-pikantego-kimchi-70g-lay-s,Chipsy ziemniaczane Korean Kimchi Flavor o smaku pikantego kimchi 70g - Lay's,Potato Chips Korean Kimchi Flavor 70g - Lay's,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
7d465300-62c9-46d0-9fe2-0ff941f5be02,KIMCHI-5479,ADG-001578,pocky-paluszki-o-smaku-brzoskwiniowym-peach-flavor-55g-glico,Pocky paluszki o smaku brzoskwiniowym Peach Flavor 55g - Glico,Pocky Peach Flavor Biscuit Sticks 55g - Glico,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
86559a55-3cd4-46e1-a962-dac1028012ea,KIMCHI-5480,ADG-001579,pocky-paluszki-o-smaku-owocow-lesnych-blueberry-and-raspberry-flavour-55g-glico,Pocky paluszki o smaku owoców leśnych Blueberry & Raspberry Flavour 55g - Glico,Pocky Blueberry & Raspberry Flavour Biscuit Sticks 55g - Glico,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
fa48e1f4-8c9d-4c0e-84f9-85414487d7dc,KIMCHI-5481,ADG-001580,zestaw-diy-popin-cookin-colorful-peace-nerican-land-42g-kracie,Zestaw DIY Popin Cookin Colorful Peace NeriCan Land 42g - Kracie,DIY Popin Cookin Colorful Peace NeriCan Land 42g - Kracie,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
ffeae7b9-5ac1-4803-974f-bd4f0ba6c2d9,KIMCHI-5482,ADG-001581,furikake-posypka-do-ryzu-i-dan-platki-perilli-20g-mishima,"Furikake, posypka do ryżu i dań płatki Perilli 20g - Mishima","Furikake, rice and dish seasoning flakes Perilli 20g - Mishima",Przyprawy,Przyprawy,,,missing_ean_standard
2b3bf43d-c7b8-464e-b8b5-61c01fb00659,KIMCHI-5483,ADG-001582,migdaly-prazone-smak-miod-z-maslem-torebka-180g-nuts-holic,"Migdały prażone smak miód z masłem, torebka 180g - Nuts Holic","Roasted Almonds Honey Butter Flavor, Bag 180g - Nuts Holic",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
63be436c-a634-4c13-8dd4-b37f0ebc234d,KIMCHI-5484,ADG-001583,cukierki-mleczno-kakaowe-180g-white-rabbit,Cukierki mleczno-kakaowe 180g - White Rabbit,Milk Cocoa Candies 180g - White Rabbit,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
ee2e8c02-8358-42a3-bb02-334904f7b4d6,KIMCHI-5485,ADG-001584,kitkat-mini-mont-blanc-wafelki-o-smaku-deseru-z-kremem-kasztanowym-torebka-9-sztuk-104-4g-nestle,"KitKat Mini Mont Blanc - wafelki o smaku deseru z kremem kasztanowym, torebka 9 sztuk 104,4g Nestlé","KitKat Mini Mont Blanc - wafers with chestnut cream dessert flavor, bag of 9 pieces 104.4g Nestlé",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
ec82728e-98ef-4bbe-812d-802370ceea40,KIMCHI-5486,ADG-001585,kitkat-mini-apple-cinnamon-smak-szarlotki-torebka-9-sztuk-104-4g-nestle,"KitKat Mini Apple Cinnamon, smak szarlotki torebka 9 sztuk 104,4g - Nestlé","KitKat Mini Apple Cinnamon, Apple Pie Flavor, 9 Pieces 104.4g - Nestlé",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
01e7aa5e-3742-4da1-961c-0d0bee955c39,KIMCHI-5487,ADG-001586,pignose-clear-black-head-3-step-kit-plastry-do-oczyszczania-nosa-z-zaskornikow-holika-holika,Pignose clear black head 3 step kit plastry do oczyszczania nosa z zaskórników Holika Holika,Pignose Clear Black Head 3 Step Kit - Nose Pore Cleansing Strips - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
1f15ef6f-eaae-42c5-9432-7527bc4ef8a1,KIMCHI-5488,ADG-001587,pig-clear-3-step-kit-strong-plastry-do-oczyszczania-nosa-z-zaskornikow-holika-holika,Pig Clear 3 step Kit Strong - plastry do oczyszczania nosa z zaskórników - Holika Holika,Pig Clear 3 Step Kit Strong - Nose Pore Cleansing Strips - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
32722b3a-d442-4270-a8da-1413cf0caf6d,KIMCHI-5489,ADG-001588,violet-sparkling-perfumed-hand-cream-30ml-nawilzajacy-krem-do-rak-o-zapachu-fiolkow-holika-holika,Violet Sparkling Perfumed Hand Cream 30ml - nawilżający krem do rąk o zapachu fiołków - Holika Holika,Violet Sparkling Perfumed Hand Cream 30ml - moisturizing hand cream with violet scent - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
a54f6c7f-21e0-4a14-9c13-b36a648a4344,KIMCHI-5490,ADG-001589,pure-essence-mask-sheet-green-tea-23ml-maska-w-plachcie-z-ekstraktem-z-zielonej-herbaty-holika-holika,Pure Essence Mask Sheet - Green Tea 23ml - Maska w płachcie z ekstraktem z zielonej herbaty - Holika Holika,Pure Essence Mask Sheet - Green Tea 23ml - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
4edf8247-5e11-4d32-90e7-cb31a482140b,KIMCHI-5491,ADG-001590,soda-tok-tok-clean-pore-bubble-foam-pianka-do-mycia-twarzy-150ml-holika-holika,Soda Tok Tok Clean Pore Bubble Foam pianka do mycia twarzy 150ml - Holika Holika,Tok Tok Clean Pore Bubble Foam Face Wash 150ml - Holika Holika,Koreańskie kosmetyki,Koreańskie kosmetyki,,,missing_ean_standard
15da8d19-4e7c-4e9d-8e01-170742041158,KIMCHI-5492,ADG-001591,parowar-bambusowy-okragly-1-pietrowy-srednica-15-cm-emro-aziatica,"Parowar bambusowy okrągły 1-piętrowy, średnica 15 cm Emro Aziatica","Round Bamboo Steamer 1-Tier, Diameter 15 cm - Emro Aziatica",Parowary bambusowe,Parowary bambusowe,,,missing_ean_standard
34bd2437-fd1d-4e1a-930d-04c79843caa2,KIMCHI-5493,ADG-001592,zestaw-misek-do-udonu-czarno-szarych-ansen-4-elementy-edo-japan,"Zestaw misek do udonu czarno-szarych, Ansen 4 elementy - Edo Japan","Black-Gray Udon Bowl Set, Ansen, 4 Pieces - Edo Japan",Komplety do sushi i herbaty,Komplety do sushi i herbaty,,,missing_ean_standard
14bad30f-abff-431b-ae62-9fd392b8cd0b,KIMCHI-5494,ADG-001593,ramen-kumamoto-black-garlic-tonkotsu-o-aromacie-czarnego-czosnku-176g-itsuki,Ramen Kumamoto Black Garlic Tonkotsu o aromacie czarnego czosnku 176g - Itsuki,Ramen Kumamoto Black Garlic Tonkotsu 176g - Itsuki,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
0c1e5bc0-864f-4e45-ae83-16f13c437946,KIMCHI-5497,ADG-001594,panierka-w-stylu-japonskim-panko-1kg-mr-nodu,Panierka w stylu japońskim panko 1kg - Mr Nodu,Japanese Style Panko Breadcrumbs 1kg - Mr Nodu,Mąki / Panierki / Tapioka,Mąki / Panierki / Tapioka,,,missing_ean_standard
dc1bbfc0-f929-4e69-a16a-c880467d1797,KIMCHI-5499,ADG-001595,przyprawa-pasta-bumbu-masak-nasi-goreng-50g-finna,"Przyprawa, pasta Bumbu Masak Nasi Goreng 50g - Finna",Bumbu Masak Nasi Goreng Paste 50g - Finna,Przyprawy,Przyprawy,,,missing_ean_standard
86793fad-3c4c-4b0b-81b7-39e48dfe23dc,KIMCHI-5500,ADG-001596,ryz-jasminowy-premium-thai-hom-mali-5kg-smart-chef,Ryż jaśminowy Premium Thai Hom Mali 5kg Smart Chef,Premium Thai Hom Mali Jasmine Rice 5kg - Smart Chef,Ryż i inne ziarna,Ryż i inne ziarna,,,missing_ean_standard
459064a9-cf37-4823-a67c-b270855aa459,KIMCHI-5501,ADG-001597,herbata-japonska-genmaicha-zielona-z-ryzem-10-torebek-20g-ujinotsuyu,Herbata japońska Genmaicha zielona z ryżem 10 torebek 20g - Ujinotsuyu,Japanese Genmaicha Green Tea with Rice 10 Bags 20g - Ujinotsuyu,Herbaty,Herbaty,,,missing_ean_standard
7f65cdd7-c7bd-4076-9b43-a5ce433c759d,KIMCHI-5502,ADG-001598,zupa-yude-udon-swiezy-makaron-3x209g-itsuki,Zupa Yude Udon świeży makaron 3x209g - Itsuki,Yude Udon Fresh Noodles 3x209g - Itsuki,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
2331d444-10a0-41b9-85e6-44e545045607,KIMCHI-5503,ADG-001599,chipsy-hotate-shio-smak-soli-i-przegrzebkow-53g-calbee,Chipsy Hotate Shio smak soli i przegrzebków 53g - Calbee,Chipsy Hotate Shio salt and scallop flavor 53g - Calbee,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
