id,name,slug,product_url,category,skus,eans,ean_sources,price_amounts,stock_values,image_urls,broken_image_urls,dietary_tags,allergens,english_name,english_description,severity,issues
79794a9c-1000-4068-bafe-04b17227c43e,Danie o smaku ostrego kurczaka Rose Buldak 5 x 140g - Samyang Japan,danie-o-smaku-ostrego-kurczaka-rose-buldak-5-x-140g-samyang-japan,https://asiandeligo.eshoper.pro/products/danie-o-smaku-ostrego-kurczaka-rose-buldak-5-x-140g-samyang-japan,Ramyun / Ramen,ADG-001171,,,78|78,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4805/1.webp,,,cereals|soybeans|milk,Spicy Chicken Flavor Rose Buldak 5 x 140g - Samyang Japan,Spicy chicken flavor noodle dish in a pack of five. Great for sharing or meal prep.,backlog,legacy_image_key|missing_ean
460c223d-8e31-4a62-8e4b-34aa35fca3e2,Danie o smaku ostrego kurczaka Yakisoba Buldak 5 x 125g - Samyang Japan,danie-o-smaku-ostrego-kurczaka-yakisoba-buldak-5-x-125g-samyang-japan,https://asiandeligo.eshoper.pro/products/danie-o-smaku-ostrego-kurczaka-yakisoba-buldak-5-x-125g-samyang-japan,Dania gotowe,ADG-001139,,,78.9|78.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4751/1.webp,,,cereals|soybeans|molluscs,Spicy Chicken Flavor Yakisoba Buldak 5 x 125g - Samyang Japan,Spicy chicken flavor noodle dish in a pack of five. Perfect for quick meals.,backlog,legacy_image_key|missing_ean
970ab8a3-cd72-48d5-b5b6-f1b810dea65c,Danie o smaku ostrego kurczaka Yangnyeom Buldak 5 x 140g - Samyang Japan,danie-o-smaku-ostrego-kurczaka-yangnyeom-buldak-5-x-140g-samyang-japan,https://asiandeligo.eshoper.pro/products/danie-o-smaku-ostrego-kurczaka-yangnyeom-buldak-5-x-140g-samyang-japan,Dania gotowe,ADG-001431,,,79.9|79.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5286/1.webp,,,cereals|soybeans|sesame,Yangnyeom Buldak Spicy Chicken Flavor Meal 5 x 140g - Samyang Japan,Yangnyeom Buldak Spicy Chicken Flavor Meal 5 x 140g - Samyang Japan,backlog,legacy_image_key|missing_ean
db8f1717-1b14-47f4-ad49-f507112e8541,"Danie Ramyun Volcano Carbonara, ogniście ostry 130g - Paldo",danie-ramyun-volcano-carbonara-ogniscie-ostry-130g-paldo,https://asiandeligo.eshoper.pro/products/danie-ramyun-volcano-carbonara-ogniscie-ostry-130g-paldo,Ramyun / Ramen,ADG-001564,,,7.99|7.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5465/1.webp,,,cereals|soybeans|milk,"Volcano Carbonara Ramyun, Fiery Spicy 130g - Paldo","Volcano Carbonara Ramyun, Fiery Spicy 130g - Paldo",backlog,legacy_image_key|missing_ean
e066c72c-ec20-49b9-8c1c-878db930b99d,"Danie Ramyun Volcano Carbonara, ogniście ostry 4 x 130g - Paldo",danie-ramyun-volcano-carbonara-ogniscie-ostry-4-x-130g-paldo,https://asiandeligo.eshoper.pro/products/danie-ramyun-volcano-carbonara-ogniscie-ostry-4-x-130g-paldo,Ramyun / Ramen,ADG-001566,,,29|29,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5467/1.webp,,,cereals|soybeans|milk,"Volcano Carbonara Ramyun, Fiery Spicy 4 x 130g - Paldo","Volcano Carbonara Ramyun, Fiery Spicy 4 x 130g - Paldo",backlog,legacy_image_key|missing_ean
68acd3ab-26b5-4a5e-a731-588b125e5229,"Danie Ramyun Volcano Carbonara, ogniście ostry micha 105g - Paldo",danie-ramyun-volcano-carbonara-ogniscie-ostry-micha-105g-paldo,https://asiandeligo.eshoper.pro/products/danie-ramyun-volcano-carbonara-ogniscie-ostry-micha-105g-paldo,Ramyun / Ramen,ADG-001565,,,9.99|9.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5466/1.webp,,,cereals|soybeans|milk,"Volcano Carbonara Ramyun, Fiery Spicy Bowl 105g - Paldo","Volcano Carbonara Ramyun, Fiery Spicy Bowl 105g - Paldo",backlog,legacy_image_key|missing_ean
3385e0d6-3caf-4b13-8529-031c8029e0df,Danie Tangle makaron z sosem grzybowym Creamy Mushroom 105g - Samyang,danie-tangle-makaron-z-sosem-grzybowym-creamy-mushroom-105g-samyang,https://asiandeligo.eshoper.pro/products/danie-tangle-makaron-z-sosem-grzybowym-creamy-mushroom-105g-samyang,Ramyun / Ramen,ADG-001640,,,14.9|14.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5547/1.webp,,,cereals|soybeans|mustard,Tangle Noodles with Creamy Mushroom Sauce 105g - Samyang,Tangle Noodles with Creamy Mushroom Sauce 105g - Samyang,backlog,legacy_image_key|missing_ean
adbf8839-d590-4ac7-926d-b774f4bd8238,Danie Tangle makaron z sosem pomidorowym Chunky Tomato 105g - Samyang,danie-tangle-makaron-z-sosem-pomidorowym-chunky-tomato-105g-samyang,https://asiandeligo.eshoper.pro/products/danie-tangle-makaron-z-sosem-pomidorowym-chunky-tomato-105g-samyang,Ramyun / Ramen,ADG-001637,,,14.9|14.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5544/1.webp,,,cereals|soybeans|milk|celery|sesame,Tangle Noodles with Chunky Tomato Sauce 105g - Samyang,Tangle Noodles with Chunky Tomato Sauce 105g - Samyang,backlog,legacy_image_key|missing_ean
4f76809d-a20f-4b1f-8e1b-4e3f29075682,"Danie Zanmang Loopy, makaron w sosie z czarnej fasoli 4 x 110g - Paldo",danie-zanmang-loopy-makaron-w-sosie-z-czarnej-fasoli-4-x-110g-paldo,https://asiandeligo.eshoper.pro/products/danie-zanmang-loopy-makaron-w-sosie-z-czarnej-fasoli-4-x-110g-paldo,Ramyun / Ramen,ADG-001405,,,28|28,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5249/1.webp,,,cereals|soybeans,Zanmang Loopy Noodles in Black Bean Sauce 4 x 110g - Paldo,Zanmang Loopy Noodles in Black Bean Sauce 4 x 110g - Paldo,backlog,legacy_image_key|missing_ean
33daa144-360d-4fd8-95b2-f926e428f117,Danie zupa instant Udon Katsuo świeży makaron 3x215g - Garak,danie-zupa-instant-udon-katsuo-swiezy-makaron-3x215g-garak,https://asiandeligo.eshoper.pro/products/danie-zupa-instant-udon-katsuo-swiezy-makaron-3x215g-garak,Ramyun / Ramen,ADG-001719,,,19.99|19.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5740/1.webp,,,cereals|fish|soybeans|molluscs,Instant Udon Katsuo Soup Fresh Noodles 3 x 215g - Garak,Instant Udon Katsuo Soup Fresh Noodles 3 x 215g - Garak,backlog,legacy_image_key|missing_ean
12fbd9ef-26e6-413e-a2e6-f8d2d6af2181,Danie zupa instant Udon Kimchi świeży makaron 3x213g - Garak,danie-zupa-instant-udon-kimchi-swiezy-makaron-3x213g-garak,https://asiandeligo.eshoper.pro/products/danie-zupa-instant-udon-kimchi-swiezy-makaron-3x213g-garak,Ramyun / Ramen,ADG-001720,,,19.99|19.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5741/1.webp,,,cereals|soybeans|sesame,Instant Udon Kimchi Soup Fresh Noodles 3 x 213g - Garak,Instant Udon Kimchi Soup Fresh Noodles 3 x 213g - Garak,backlog,legacy_image_key|missing_ean
95a288eb-3bd6-4c7d-8cfe-e1490afa4576,"Dashi no Moto, bulion dashi z tuńczyka bonito 40g (8 x 5g) - Shimaya",dashi-no-moto-bulion-dashi-z-tunczyka-bonito-40g-8-x-5g-shimaya,https://asiandeligo.eshoper.pro/products/dashi-no-moto-bulion-dashi-z-tunczyka-bonito-40g-8-x-5g-shimaya,Buliony,ADG-001069,,,9.99|9.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4603/1.webp,,,fish,"Dashi no Moto, bonito tuna dashi broth 40g (8 x 5g) - Shimaya","Dashi broth made from bonito tuna, perfect for enhancing the flavor of soups and sauces.",backlog,legacy_image_key|missing_ean
aa7f413f-46c0-4f52-ae4f-a698fafa6f37,"Dried Soy Stick Beef Flavor, wegetariańskie szaszłyki na ostro z suszonego tofu o smaku wołowiny shaokao 60g - Joytofu XiangXiangZui",dried-soy-stick-beef-flavor-wegetarianskie-szaszlyki-na-ostro-z-suszonego-tofu-o-smaku-wolowiny-shaokao-60g-joytofu,https://asiandeligo.eshoper.pro/products/dried-soy-stick-beef-flavor-wegetarianskie-szaszlyki-na-ostro-z-suszonego-tofu-o-smaku-wolowiny-shaokao-60g-joytofu,Dania gotowe,ADG-001191,,,8.9|8.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4836/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4836/2.webp,,vegetarian,cereals|soybeans|nuts,"Dried Soy Stick Beef Flavor, spicy vegetarian skewers with dried tofu beef flavor 60g - Joytofu XiangXiangZui","Spicy vegetarian skewers made from dried tofu with a beef flavor, perfect for grilling or snacking.",backlog,legacy_image_key|missing_ean
b8a9b1f8-0739-4ad2-bc62-cdc82acb3507,"Edomae Inari Age, smażone kieszonki tofu do sushi 240g - Yamato",edomae-inari-age-smazone-kieszonki-tofu-do-sushi-240g-yamato,https://asiandeligo.eshoper.pro/products/edomae-inari-age-smazone-kieszonki-tofu-do-sushi-240g-yamato,Tofu,ADG-000212,,,22.99|22.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-871/1.webp,,,cereals|soybeans,"Edomae Inari Age, fried tofu pockets for sushi 240g - Yamato","Fried tofu pockets designed for sushi, providing a tasty and versatile ingredient.",backlog,legacy_image_key|missing_ean
9be44b90-283d-45d4-aa2e-b2c116556e38,"Edomae Inari Age, smażone kieszonki tofu do sushi 5x8cm 16szt 250g - Misuzu",edomae-inari-age-smazone-kieszonki-tofu-do-sushi-5x8cm-16szt-250g-misuzu,https://asiandeligo.eshoper.pro/products/edomae-inari-age-smazone-kieszonki-tofu-do-sushi-5x8cm-16szt-250g-misuzu,Tofu,ADG-001491,,,26|26,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5369/1.webp,,,cereals|soybeans,"Edomae Inari Age, fried tofu pockets for sushi 5x8cm 16 pieces 250g - Misuzu","Fried tofu pockets for sushi, perfect for filling with rice and other ingredients.",backlog,legacy_image_key|missing_ean
981fc95c-4f7d-4109-a85b-3a660ef90156,Fermentowana czarna soja w oleju chili 280g - Lao Gan Ma,fermentowana-czarna-soja-w-oleju-chili-280g-lao-gan-ma,https://asiandeligo.eshoper.pro/products/fermentowana-czarna-soja-w-oleju-chili-280g-lao-gan-ma,Sosy / Marynaty / Oleje,ADG-000202,,,19.99|19.99,100,https://img.zira.pl/asiandeligo/owner-images/folder01/ADG-000202/01-SAU_9763.jpg|https://img.zira.pl/asiandeligo/products/KIMCHI-840/1.webp,,,soybeans,Fermented Black Soybeans in Chili Oil 280g - Lao Gan Ma,Fermented Black Soybeans in Chili Oil 280g - Lao Gan Ma,backlog,legacy_image_key|missing_ean
66022925-7be2-4bff-9d22-01e86825fad9,Fermentowany sos rybny Bagoon Balayan 310ml - Monika,fermentowany-sos-rybny-bagoon-balayan-310ml-monika,https://asiandeligo.eshoper.pro/products/fermentowany-sos-rybny-bagoon-balayan-310ml-monika,"Sosy, marynaty",ADG-001679,,,15.9|15.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5589/1.webp,,,fish,Fermented Fish Sauce Bagoon Balayan 310ml - Monika,Fermented Fish Sauce Bagoon Balayan 310ml - Monika,backlog,legacy_image_key|missing_ean
035996ea-ee72-43d2-9e78-33de6b9f01fb,Filety Anchois 75g - Mari Del Sus,filety-anchois-75g-mari-del-sus,https://asiandeligo.eshoper.pro/products/filety-anchois-75g-mari-del-sus,Dania gotowe,ADG-000928,,,13.9|13.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4203/1.webp,,,fish,Anchovy Fillets 75g - Mari Del Sus,Anchovy Fillets 75g - Mari Del Sus,backlog,legacy_image_key|missing_ean
a96805f4-c9f7-4b6d-aa06-1ca96fdb0ede,Filipiński makaron pszenny z kurkumą Pancit Canton 227g - Monika,filipinski-makaron-pszenny-z-kurkuma-pancit-canton-227g-monika,https://asiandeligo.eshoper.pro/products/filipinski-makaron-pszenny-z-kurkuma-pancit-canton-227g-monika,Makaron pszenny,ADG-001672,,,13.99|13.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5582/1.webp,,,cereals,Filipino Wheat Noodles with Turmeric Pancit Canton 227g - Monika,Wheat Noodles with Turmeric Pancit Canton 227g - Monika,backlog,legacy_image_key|missing_ean
0a93f13f-465a-4de3-9477-bcbb62df2602,Fish Snack BBQ przekąska rybna barbecue 52g - Taro,fish-snack-bbq-przekaska-rybna-barbecue-52g-taro,https://asiandeligo.eshoper.pro/products/fish-snack-bbq-przekaska-rybna-barbecue-52g-taro,Dania gotowe,ADG-001006,,,10.99|10.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4422/1.webp,,,cereals|fish|soybeans|milk|sulphites,Fish Snack BBQ 52g - Taro,Fish Snack BBQ 52g - Taro,backlog,legacy_image_key|missing_ean
d2b223f8-8e6a-4d02-9a30-34f662fbd98b,Fish Snack Hot przekąska rybna pikantna 52g - Taro,fish-snack-hot-przekaska-rybna-pikantna-52g-taro,https://asiandeligo.eshoper.pro/products/fish-snack-hot-przekaska-rybna-pikantna-52g-taro,Dania gotowe,ADG-001005,,,10.99|10.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4421/1.webp,,,cereals|fish|soybeans|milk|mustard|sulphites,Fish Snack Hot 52g - Taro,Spicy fish snack in a 52g package.,backlog,legacy_image_key|missing_ean
7edee6d3-7634-4cd5-9ddd-47cd19a8b72e,Fish Snack Original przekąska rybna 52g - Taro,fish-snack-original-przekaska-rybna-52g-taro,https://asiandeligo.eshoper.pro/products/fish-snack-original-przekaska-rybna-52g-taro,Dania gotowe,ADG-001004,,,10.99|10.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4420/1.webp,,,cereals|eggs|fish|soybeans|sulphites,Fish Snack Original 52g - Taro,Original fish snack in a 52g package.,backlog,legacy_image_key|missing_ean
d45d4455-6d95-4114-8955-926add661b11,"Furikake Aji Douraku, posypka do ryżu wzbogacana 25g - Marumiya",furikake-aji-douraku-posypka-do-ryzu-wzbogacana-25g-marumiya,https://asiandeligo.eshoper.pro/products/furikake-aji-douraku-posypka-do-ryzu-wzbogacana-25g-marumiya,Przyprawy,ADG-000867,,,11.9|11.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3997/1.webp,,,cereals|eggs|fish|soybeans|milk|sesame,"Furikake Aji Douraku, rice seasoning mix 25g - Marumiya",Rice seasoning mix in a convenient package.,backlog,legacy_image_key|missing_ean
6798460b-9725-45f1-9841-f8f4bebe3278,"Furikake Mazekomi Fragrant Sesame Oil Wakame, posypka do ryżu z wakame i olejem sezamowym 29g - Marumiya",furikake-mazekomi-fragrant-sesame-oil-wakame-posypka-do-ryzu-z-wakame-i-olejem-sezamowym-29g-marumiya,https://asiandeligo.eshoper.pro/products/furikake-mazekomi-fragrant-sesame-oil-wakame-posypka-do-ryzu-z-wakame-i-olejem-sezamowym-29g-marumiya,Przyprawy,ADG-000871,,,14.5|14.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4003/1.webp,,,cereals|eggs|soybeans|sesame,"Furikake Mazekomi Fragrant Sesame Oil Wakame, rice seasoning with wakame and sesame oil 29g - Marumiya",Rice seasoning with wakame and sesame oil in a convenient package.,backlog,legacy_image_key|missing_ean
a39e1486-b252-4b89-919d-309404598749,"Furikake Mazekomi Wakame Shiso Kombu, posypka do ryżu z wodorostami i liśćmi sezamu (pachnotki) 29g - Marumiya",furikake-mazekomi-wakame-shiso-kombu-posypka-do-ryzu-z-wodorostami-i-liscmi-sezamu-pachnotki-29g-marumiya,https://asiandeligo.eshoper.pro/products/furikake-mazekomi-wakame-shiso-kombu-posypka-do-ryzu-z-wodorostami-i-liscmi-sezamu-pachnotki-29g-marumiya,Przyprawy,ADG-000872,,,12.9|12.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4004/1.webp,,,cereals|soybeans|sesame,"Furikake Mazekomi Wakame Shiso Kombu, rice seasoning with seaweed and sesame leaves 29g - Marumiya","Furikake Mazekomi Wakame Shiso Kombu, rice seasoning with seaweed and sesame leaves 29g - Marumiya",backlog,legacy_image_key|missing_ean
d4900d43-1827-4353-942e-a44c0c2da3e0,"Furikake Nori Wasabi, posypka do ryżu wzbogacana 20g - Marumiya",furikake-nori-wasabi-posypka-do-ryzu-wzbogacana-20g-marumiya,https://asiandeligo.eshoper.pro/products/furikake-nori-wasabi-posypka-do-ryzu-wzbogacana-20g-marumiya,Przyprawy,ADG-000866,,,12.9|12.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3996/1.webp,,,cereals|fish|soybeans|milk|sesame,"Furikake Nori Wasabi, rice seasoning enriched 20g - Marumiya","Furikake Nori Wasabi, rice seasoning enriched 20g - Marumiya",backlog,legacy_image_key|missing_ean
aa071903-a935-4faa-8234-608afd7b8a48,"Furikake Noritama, posypka do ryżu wzbogacana 25g - Marumiya",furikake-noritama-posypka-do-ryzu-wzbogacana-25g-marumiya,https://asiandeligo.eshoper.pro/products/furikake-noritama-posypka-do-ryzu-wzbogacana-25g-marumiya,Przyprawy,ADG-000869,,,12.5|12.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3999/1.webp,,,cereals|eggs|fish|soybeans|milk|sesame,"Furikake Noritama, rice seasoning enriched 25g - Marumiya","Furikake Noritama, rice seasoning enriched 25g - Marumiya",backlog,legacy_image_key|missing_ean
ca8b4077-b1c9-44e9-88d9-4d6090fdb818,"Furikake Pepatama, posypka do ryżu wzbogacana 20g - Marumiya",furikake-pepatama-posypka-do-ryzu-wzbogacana-20g-marumiya,https://asiandeligo.eshoper.pro/products/furikake-pepatama-posypka-do-ryzu-wzbogacana-20g-marumiya,Przyprawy,ADG-000865,,,11.9|11.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3995/1.webp,,,cereals|eggs|fish|soybeans|milk|sesame,"Furikake Pepatama, rice seasoning enriched 20g - Marumiya","Furikake Pepatama, rice seasoning enriched 20g - Marumiya",backlog,legacy_image_key|missing_ean
fdf28bba-8b3a-49b0-a0d8-c750ce228179,Furikake Pokemon w pojemniku Pikachu 20g - Marumiya,furikake-pokemon-w-pojemniku-pikachu-20g-marumiya,https://asiandeligo.eshoper.pro/products/furikake-pokemon-w-pojemniku-pikachu-20g-marumiya,Przyprawy,ADG-000974,,,19.9|19.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4341/1.webp,,,cereals|eggs|fish|soybeans|milk|sesame,Furikake Pokemon in Pikachu container 20g - Marumiya,Furikake Pokemon in Pikachu container 20g - Marumiya,backlog,legacy_image_key|missing_ean
e9fd34f5-97ee-416f-9824-759112281385,"Furikake Pokemon, posypka do ryżu w 4 smakach 20 x 2,5g - Marumiya",furikake-pokemon-posypka-do-ryzu-w-4-smakach-20-x-2-5g-marumiya,https://asiandeligo.eshoper.pro/products/furikake-pokemon-posypka-do-ryzu-w-4-smakach-20-x-2-5g-marumiya,Przyprawy,ADG-000864,,,22.5|22.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3994/1.webp,,,cereals|eggs|fish|soybeans|milk|sesame,"Furikake Pokemon, rice seasoning in 4 flavors 20 x 2.5g - Marumiya","Furikake Pokemon, rice seasoning mix 20x2.5g - Marumiya",backlog,legacy_image_key|missing_ean
06acb37f-746f-43d4-b5d8-da37fb140041,"Furikake Sukiyaki, posypka do ryżu 34g - Marumiya",furikake-sukiyaki-posypka-do-ryzu-34g-marumiya,https://asiandeligo.eshoper.pro/products/furikake-sukiyaki-posypka-do-ryzu-34g-marumiya,Przyprawy,ADG-001117,,,11.9|11.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4699/1.webp,,,cereals|eggs|soybeans|milk|sesame,"Furikake Sukiyaki, rice seasoning 34g - Marumiya","Furikake Sukiyaki, rice seasoning 34g - Marumiya",backlog,legacy_image_key|missing_ean
c27a7286-6cf9-4269-860f-5cde210cec42,"Furikake Tarako, posypka do ryżu wzbogacana 25g - Marumiya",furikake-tarako-posypka-do-ryzu-wzbogacana-25g-marumiya,https://asiandeligo.eshoper.pro/products/furikake-tarako-posypka-do-ryzu-wzbogacana-25g-marumiya,Przyprawy,ADG-000868,,,11.5|11.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3998/1.webp,,,cereals|eggs|fish|soybeans|sesame|milk,"Furikake Tarako, rice seasoning enriched 25g - Marumiya","Furikake Tarako, rice seasoning enriched 25g - Marumiya",backlog,legacy_image_key|missing_ean
14e306dd-bfa9-4e42-9a6e-203df73dba27,Golden Curry Extra Hot (bardzo ostre) 220g - S&B - danie w 30 min,golden-curry-extra-hot-bardzo-ostre-220g-s-and-b-danie-w-30-min,https://asiandeligo.eshoper.pro/products/golden-curry-extra-hot-bardzo-ostre-220g-s-and-b-danie-w-30-min,Pasty smakowe,ADG-000815,,,23.5|23.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3809/1.webp,,vegetarian,cereals|celery|mustard,Golden Curry Extra Hot 220g - S&B - Ready in 30 Minutes,Extra hot curry sauce mix for quick meal preparation.,backlog,legacy_image_key|missing_ean
9e07feb7-7dfb-48e7-85bf-dbeed6bb7c7b,Golden Curry Hot (ostre) 220g - S&B - danie w 30 min,golden-curry-hot-ostre-220g-s-and-b-danie-w-30-min,https://asiandeligo.eshoper.pro/products/golden-curry-hot-ostre-220g-s-and-b-danie-w-30-min,Pasty smakowe,ADG-000387,,,20.99|20.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1853/1.webp,,vegetarian,cereals|celery|mustard,Golden Curry Hot 220g - S&B - Ready in 30 Minutes,Hot curry sauce mix for quick meal preparation.,backlog,legacy_image_key|missing_ean
cc63ca17-a9f0-418d-bc0b-6ecf84e4dcd3,Golden Curry Hot (ostre) 92 g - S&B - danie w 30 min,golden-curry-hot-ostre-92-g-s-and-b-danie-w-30-min,https://asiandeligo.eshoper.pro/products/golden-curry-hot-ostre-92-g-s-and-b-danie-w-30-min,Dania gotowe,ADG-000243,,,13.2|13.2,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1019/1.webp,,vegetarian,cereals|celery|mustard,Golden Curry Hot 92g - S&B - Ready in 30 Minutes,Hot curry sauce mix for quick meal preparation.,backlog,legacy_image_key|missing_ean
e37a6020-c1b8-4e27-afd4-f902518c8b1c,Golden Curry Medium Hot (średnio ostre) 220g - S&B - danie w 30 min,golden-curry-medium-hot-srednio-ostre-220g-s-and-b-danie-w-30-min,https://asiandeligo.eshoper.pro/products/golden-curry-medium-hot-srednio-ostre-220g-s-and-b-danie-w-30-min,Pasty smakowe,ADG-000386,,,20.99|20.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1852/1.webp,,vegetarian,cereals|celery|mustard,Golden Curry Medium Hot 220g - S&B - Ready in 30 Minutes,Medium hot curry sauce mix for quick meal preparation.,backlog,legacy_image_key|missing_ean
086c7a25-5548-4e8b-94e6-813488890f3f,Golden Curry Medium Hot (średnio ostre) 92g - S&B - danie w 30 min,golden-curry-medium-hot-srednio-ostre-92g-s-and-b-danie-w-30-min,https://asiandeligo.eshoper.pro/products/golden-curry-medium-hot-srednio-ostre-92g-s-and-b-danie-w-30-min,Dania gotowe,ADG-000244,,,13.2|13.2,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1020/1.webp,,vegetarian,cereals|celery|mustard,Golden Curry Medium Hot 92g - S&B - Ready in 30 Minutes,Medium hot curry sauce mix for quick meal preparation.,backlog,legacy_image_key|missing_ean
e1f9ecda-c1b8-49f1-8ba8-2c6072de7b17,Golden Curry Mild (łagodne) 220g - S&B - danie w 30 min,golden-curry-mild-lagodne-220g-s-and-b-danie-w-30-min,https://asiandeligo.eshoper.pro/products/golden-curry-mild-lagodne-220g-s-and-b-danie-w-30-min,Pasty smakowe,ADG-000380,,,20.99|20.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1734/1.webp,,vegetarian,cereals|celery|mustard,Golden Curry Mild 220g - S&B - Ready in 30 Minutes,Mild curry sauce mix for quick meal preparation.,backlog,legacy_image_key|missing_ean
7607f780-2cba-4148-a2a8-af41bdbfbbce,Golden Curry Mild (łagodne) 92g - S&B - danie w 30 min,golden-curry-mild-lagodne-92g-s-and-b-danie-w-30-min,https://asiandeligo.eshoper.pro/products/golden-curry-mild-lagodne-92g-s-and-b-danie-w-30-min,Dania gotowe,ADG-000245,,,13.2|13.2,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1021/1.webp,,vegetarian,cereals|celery|mustard,Golden Curry Mild 92g - S&B - Ready in 30 Minutes,Mild curry sauce mix for quick meal preparation.,backlog,legacy_image_key|missing_ean
1ea39dc9-9d51-4708-85a6-850b09bd276f,Herbata zielona Matcha w proszku 100g - Planteon,herbata-zielona-matcha-w-proszku-100g-planteon,https://asiandeligo.eshoper.pro/products/herbata-zielona-matcha-w-proszku-100g-planteon,Herbaty,ADG-000580,,,17.99|17.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2854/1.webp,,,cereals|celery|mustard|sesame,Matcha Green Tea Powder 100g - Planteon,Matcha Green Tea Powder 100g - Planteon,backlog,legacy_image_key|missing_ean
fff1e914-05a0-409e-9de5-06147621c8f1,"Ikkyu-san Instant Miso o zmniejszonej zawartości soli, 4 smaki wakame tofu 183g - Marukome",ikkyu-san-instant-miso-o-zmniejszonej-zawartosci-soli-4-smaki-wakame-tofu-183g-marukome,https://asiandeligo.eshoper.pro/products/ikkyu-san-instant-miso-o-zmniejszonej-zawartosci-soli-4-smaki-wakame-tofu-183g-marukome,Dania gotowe,ADG-001049,,,24.99|24.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4541/1.webp,,,cereals|fish|soybeans,"Ikkyu-san Instant Miso with reduced salt, 4 flavors wakame tofu 183g - Marukome",Instant miso soup package with reduced salt in 4 delicious flavors from the renowned Japanese brand Marukome.,backlog,legacy_image_key|missing_ean
3b33b950-2810-4cef-a86c-fea622dddb77,Jajka kacze ugotowane i solone 6 sztuk 360g - Xu Ri,jajka-kacze-ugotowane-i-solone-6-sztuk-360g-xu-ri,https://asiandeligo.eshoper.pro/products/jajka-kacze-ugotowane-i-solone-6-sztuk-360g-xu-ri,Dania gotowe,ADG-001094,,,24.5|24.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4664/1.webp,,,eggs,Boiled and Salted Duck Eggs 6 pieces 360g - Xu Ri,"Boiled and salted duck eggs, 6 pieces in a 360g package.",backlog,legacy_image_key|missing_ean
368e72df-2564-4de2-9a4e-3e52b4c70997,Japoński bulion instant do zupy dania udon 6 x 8g - Higashimaru,japonski-bulion-instant-do-zupy-dania-udon-6-x-8g-higashimaru,https://asiandeligo.eshoper.pro/products/japonski-bulion-instant-do-zupy-dania-udon-6-x-8g-higashimaru,Buliony,ADG-001752,,,12.54|12.54,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5787/1.webp,,,fish|soybeans,Japanese Instant Broth for Udon Soup 6 x 8g - Higashimaru,"Japanese instant broth for udon soup, 6 packets of 8g each.",backlog,legacy_image_key|missing_ean
